sha1,date,name,size
0a6c4f8804a36a53eea627490e9221bf73af193a,2022-01-01,Sleep Number Corporation,745313
c897d695d5666d857d816f947e8c0037dfc5ada6,2023-02-24,AdaptHealth Corp.,902388
5c4b7c4dcc7c6f8f1f102710014b8c9e3a8591ec,2023-03-27,"MUSTANG BIO, INC.",2451831
40a0c932934c0c32e0c8d862a897e65c87113635,2023-02-28,BLACKROCK TCP CAPITAL CORP.,672747
cc71d54f377e2772f44a96b288de530a3e9ae519,2022-01-01,AAON,3875875
a8199052bf14960f4cd08893e9eebcfdc6ab11c2,2022-06-30,Austal Limited,16106995
e30ece688caf7602b734bbbcf39559b4acdb2739,2022-01-01,NYSE_FC,4947355
aeb9864d89b03bbcc5f473ba9476de140ac78c81,2022-12-31,Hydro One Limited,8994618
0121fc55e9d499d60bcdde78e35db68cd5d820b9,2022-01-01,Kforce,875817
c9c42720ded2dd319cfca093c3cf9d04e30fda7a,2022-10-21,Cleanaway,4178428
97b4834f8e140817c2e03b1a289a7b02c0ef8e5d,2023-02-16,"Qualys, Inc.",1663290
2fc107b76668e86c06a17f838553d8afc247827a,2023-12-31,"Tapinator, Inc.",524585
dda24eb8514e50d7c2931c3f661a189009e28aa3,2022-12-31,"GXO Logistics, Inc.",9132181
2aed9a16ae491aa68b9b4b9a4cb9f2534552dcc8,2022-12-31,Mobilicom Limited,2853459
a1edb8d52d6ef460b85984fe3c01e4647540ba3d,2022-03-31,ENTEQ TECHNOLOGIES PLC,1037570
d387bfb6d4806274f0015aaf1ac64fab2ab70b90,2022-06-30,Pan African Resources,7449244
651ad2bb9b61b3e59d41024ae79c3b4753f62754,2023-03-28,"THE OLB GROUP, INC.",1945342
f06d7ecc8072de616a4ea35c74e20199de6b0691,2023-03-30,Safe & Green Holdings Corp.,791992
946971ab80498cb3aa3240c5727a7b05cb893056,2022-01-01,BGL,4879140
ad19c8b4b055bac31d818a750d10e6ed3b5bccad,2023-01-01,Kish Bank,9233186
25cbb64786409c7afa5a9040f03419b0bca195b8,2023-03-01,"Matson, Inc.",22626438
041a4017c0ae207e0c13b9d71e924959f2bd0afd,2022-01-01,Bio-Gene Technology Limited,1432015
a93dc11c8b03a2267746513bb31579373e8acb6d,2022-01-01,Allison Transmission,4818729
8834710363d0d3f0d8dd6e3c55842647ba818c0a,2022-12-31,Peoples Bancorp Inc.,5192692
de10eac44b74e6d82793eaee56c50503d116e330,2022-12-31,Enpro Industries,1470553
6f2188cfda50a208355ad792f80d0ce672868b19,2023-03-28,ENGlobal Corporation,9663854
f273984895493711ff1a621e8fa5e0d0be10b63f,2022-01-01,Cloetta,12341689
296d74bbe729e16c7cccae819b5fb9e41c61b22e,2022-12-31,Rent the Runway,3038552
cf73bc81dcf5ab1d51ccf2547ce9266ae77aaa89,2022-01-01,L3Harris Technologies,2714902
5e9978097003b9a78caf42a9a303cbdd4e1be17f,2023-01-31,POWERHOUSE ENERGY GROUP PLC,1120233
1e04a040e0e3324c73fe0c3e53c9e32ddc35813d,2022-01-01,Chemung Financial Corporation,11813280
69328530e63e87122ad50435e6170090532da293,2022-01-01,"Cheniere Energy, Inc.",8706431
094229f8f5f054392993d555e37713258c7e441e,2022-12-31,EMCORE,3308461
9ae2c9f7098b07c13cf4f5a9835c0ff86c299cbe,2022-01-01,OCI Global,19057400
bdacd67376e148e2993d3f938de525b8902cfa86,2023-02-16,WILLIS TOWERS WATSON PUBLIC LIMITED COMPANY,1132036
1106fe4dd7e351584eb202f2744ac86574aa63ee,2023-02-03,"DHI Group, Inc.",1039094
8d69c961399f70251a89fdb12bded193d813fcf3,2022-01-01,TGS,29337042
c3d38af95ef6592b681001ee5d1f957f72a26742,2022-01-01,De Grey Mining Limited,2815020
0d047fea486865645d66efd6d014bc519a2d819a,2022-12-31,Wilh. Wilhelmsen Holding ASA,4643628
af894d3ecaa7a1061958dc44e1ecfe9d631b2efd,2023-03-13,Vascular Biogenics Ltd.,3969801
bedb3b56906c8d557430037a292b0145b0fdd32f,2022-01-01,Secure Trust Bank,2151678
6bcf332b9c3da88f825d1e97de1d832d6993eab6,2022-XX-XX,ARTESIAN RESOURCES CORPORATION,20171832
64f3d636d368b2b5342514f0dacb62acb1712d2e,2022-01-01,Hayward,19598427
275569dc244d935b03b56fa36b97638e3ba7a6ab,2022-01-01,Asahi Kasei,7599115
e96e5f607d43e240a55b08d226dbf5d47ce0d826,2022-12-31,Pirelli & C. S.p.A.,7446380
75b2b08072618bffb7a5c79bf154fc2a1090c0af,2022-06-30,RAGNAR METALS LIMITED,3896599
ca11a3ef48b5fdae3b6227c0f5dc52885fa9c910,2022-12-31,De’ Longhi Group,6585623
2d333a107c4a5047bfc25a80e02f2675c5c92ef7,2022-12-31,NATIONAL RETAIL PROPERTIES,12090416
7cc202bc6b8161ff034573646fed66ba8e4ceea9,2022-12-31,Bougainville Copper Limited,2409564
8cc7382dd58073eb4f798980cb61d95a0f2f605a,2022-06-30,Avation PLC,4129855
a666d76d9362640d83f09f0bd7a3733b2b8edfcf,2022-01-01,RELX,9469200
067c4df5ca8cd0551516a80c63dec1e1d29aaa9b,2022-01-01,ITT,1666781
1464e834be8613b0931b9f903876bb5e3f611e91,2022-09-30,ZEISS Group,9464749
2cee9fab4ca71de9ee83690bc7d03e3666fad8d3,2023-05-01,Fubo,7717130
79ab264e73b4dd51595f87c161f7c98fdaaab7c6,2023-03-01,"Rhinebeck Bancorp, Inc.",2383690
738f4bc22c81f34639de6d5e658fe7ef633deac0,2023-04-27,"Carrols Restaurant Group, Inc.",1464328
70fa570e5efc54d8ab7679fe4e25dd8110cb4dce,2022-09-30,"CEMTREX, INC.",1316815
1d076ab47d44cbd50354d7fc42c9b6139b0d443d,2022-12-31,STV,6964106
1753507366a3f06e7e473e71a6b8109e2dbcba26,2022-01-01,ITGR,2413701
750b29063acd00fd7a17ce8ca99b0dece07f9b59,2023-02-27,"NeuroPace, Inc.",26850015
a37a8d5147473e6d604551de6b200c5a950aadfa,2022-09-30,Coventry Group Limited,6637220
c4305e2d6686578a4da8adabfc52264e909d6f15,2022-12-31,Lucapa Diamond Company Limited,10541205
13504bb976b0d58139814fc9ca77b8e153be189f,2023-03-06,"COMMERCIAL VEHICLE GROUP, INC.",2739315
d543248e5eaf73e0740ad390b3004277bc10d48d,2023-02-14,"RingCentral, Inc.",2829569
a1d2348196cc02626f0b2780330aebb08d3f66d0,2022-12-31,Pires Investments plc,569742
6532121a6682bc3619a9577ee5b5c54236a6d230,2022-12-31,Pushpay,9751225
dc67e75edf667af562e08d831c822d38eac42ce4,2023-03-13,"Southern States Bancshares, Inc.",1730872
bb12ef294a618e7b6933e3f9bc46eafaabe7eaa9,2022-01-01,WEC Energy Group,6195279
3731295b94ecaf7d433d184aaa65f3bf2c785e44,2022-03-31,"YATRA ONLINE, INC.",52781617
5feaa56358f8670925c9f96c42a08fc4acd7764e,2022-03-31,KABUSHIKI KAISHA MITSUBISHI UFJ FINANCIAL GROUP,9138890
a7d3a92dea326a0b9fa699ca7fd12590cd2ef4dc,2022-01-01,Fox Corporation,2606994
8d5dc6f49c7380572981f4ff7886d3e5cf807408,2022-01-01,Witan Investment Trust plc,2765416
7e393d1e90292e71a9dd484f1a9f176da218e553,2022-01-01,xReality Group Limited,1946592
2f265ec2491afe0f7f7982d891d2410de6a24c60,2022-12-31,Matador Mining Ltd,6674310
48cf66a271c3086000db0e8963f15d873bcac1ec,2022-10-01,Sanmina Corporation,1368579
b52caf697c810d7ad61f53c9103e2442d4dc8c39,2023-03-15,"RCM TECHNOLOGIES, INC.",682710
694e6892015a67d486dbd1fe488f53235c274a28,2023-03-24,Better Choice Company Inc.,684591
b931cb642f7c3182dd5df6523b9407c754401ee6,2023-03-13,Grupo Supervielle S.A.,1532823
5dc6cf6fc896f2a5bc6507730350a996f5b33f21,2022-01-01,"Broadstone Net Lease, Inc.",3196744
b99d3218b44ca6bfca4e98822558b8b41a4240e6,2022-01-01,ARVN,832035
6381f04d6bac57638100f703219029fdb49a3e3c,2023-02-28,"Distribution Solutions Group, Inc.",1083457
ff57034b0f8a386564a1a82d51c9ebdc9d7ed823,2023-03-01,Enstar Group,1802364
60c699ca25ea3635244ac98d99139b8a50d01e89,2022-01-01,Reata Pharmaceuticals,2096921
926a724b0c272a3d012e0f7a6f4ed5a0c5565e4c,2023-12-31,ERYTECH Pharma S.A.,2887779
b0d8a0543a5b79f4d0e68578e06f66174b8dc036,2022-12-31,"Southwest Gas Holdings, Inc.",9600846
8d769821a9bf4c469b74254ac7619b67a2137782,2022-01-01,Coda Minerals,4949180
805c72421c869d1cbe6e43b3d6bb402b01e63413,2022-01-01,ASML,47228966
ad035633792fcb5b1d1790775754a446347e623f,2023-12-31,Crestwood Equity Partners LP,1827827
64258564f0c662edade530aa102236166950aafd,2023-02-22,COMPASS Pathways plc,9953386
e2850fff8d9dee77f3a6520d0b1aba46adddc2c0,2022-06-30,Benjamin Hornigold Ltd,1479010
e62de39540ed513fd93afb06e46c2c0f3abe24d3,2022-01-01,NIBE INDUSTRIER AB,11551721
5c4822d9a5ce54ee492c3a08ecb1a51a2b08798f,2022-01-01,SWTX,10956468
f061b48340336d4939b0f10063c8cb1e0d2da81d,2022-12-31,CCC Intelligent Solutions Holdings Inc.,4086267
549202b2d9913e132d8b64352b63b62e899da67b,2023-12-31,"Adverum Biotechnologies, Inc.",1979308
98e2e18ba8f6431b047728a0bc1a971e8d91e18a,2023-03-21,"BIOLASE, INC.",1215543
e90b75518a19383d216314df6be0501c5b5cd095,2023-02-24,"Apollo Global Management, Inc.",2785801
cdaef1a4d3f06689483fbe27a13fa03aeb99be9f,2022-01-01,Itron,3090739
758171b6983f0ea90803b9b83864586fc080a09a,2022-01-01,Saipem,10295602
212c63fb4a8c19f38cfab0140e6b2a27f6f402cf,2022-12-31,Fanhua Inc.,3097643
5beccdd263ca734dea0aea886fa18427af22eb50,2022-06-30,Knosys,2359465
0ce928f67a998572fc14a91a9330e4582f39c130,2022-01-01,Peoples Financial Services Corp.,5791821
8f341ea29c46660fb90b086535b9de0eda834e87,2022-12-31,DBV Technologies S.A.,1787737
5acc47857ac0d9fafaf35f3f0422402ea2cb1e67,2023-02-28,Territorial Bancorp Inc.,4145788
d8a989920bd0a39cc8047df7c680ad5c7e9fe9b6,2022-06-30,"ScanSource, Inc.",1243605
b7ca5d1697782956de87a1a7ef6bda738d7fd6fa,2023-03-31,ASIA CEMENT CORPORATION,6468828
32f9e48c5b8ee10db052aa3eb5dcb9d02271a794,2022-01-01,Frontier Developments PLC,6523982
f26eeb09f5a1c8c92493d6bde144ebdb7253793c,2022-12-28,Reliance Group,2335470
87fc8f1118267794d07cd4e6cbc6ad01d35df547,2022-04-30,LSE_ADV,1277960
921e56fb8e0b27beeceeda6d8bbdcc3100da7d53,2022-10-31,"Agilent Technologies, Inc.",620141
90d2080b8c2baad7f8e6ab7029a88d7da82c46ba,2022-01-01,SBA Communications Corporation,18079975
b0addf9bf3a7f5c10aecd91e1ab6f8a3395934f4,2023-12-31,Burford Capital Limited,2246427
0cc4fba9cb6bf8ecfb40f18536b8518543d4d23e,2022-06-30,Yowie Group Limited,1968637
f71d27b32f25577aa2a0f225ccea356c383cce62,2022-01-01,Hays plc,10930186
b4461d9d771452b910da668dd8a0116bc55e62bc,2022-12-31,Rainbow Rare Earths Limited,5260175
4c2e9a064f210504c73b34d565dfccb06b19b44f,2023-02-17,HYLIION HOLDINGS CORP.,1127410
667d4a53b68691b5230ca630e82dfbbc41c45ea6,2022-06-30,"QuinStreet, Inc.",2217336
b361aa099ab9ced05119d8683b8affc9db0f6059,2022-01-01,LanzaTech,24990253
9bf6e7e11c7a03ef3a2df76805d25aad495ac4ab,2023-04-21,BEST Inc.,2618222
6655054555210365fdd444b373e679faa04c90f2,2022-06-30,Keybridge Capital Limited,1308451
82e76f2b1763e5f592ef8625f26b8f51cc5f546a,2023-03-01,"Hydrofarm Holdings Group, Inc.",1663750
80f0cdfb8f7e6df98ea87ef5ecfb625817431e75,2022-12-31,FBRT,9165234
5b3aa526d3c937e4c997937637e4c26baa0801a4,2022-01-01,e-therapeutics plc,3489694
6ae7e3bcb63bc74de81300a87d1b1f70e94342ca,2022-06-30,Heavy Minerals Limited,3724147
83736910c769df87cc63452c1d8df359a32f28d9,2023-03-01,ARK RESTAURANTS CORP.,2588427
d23bc6ef58d479274e0352c6224172a7c059ed68,2023-02-20,Sunnova Energy International Inc.,2837804
e1a4bd5261de5b405dab02ef81f54f387b49d03e,2022-12-31,Anatara Lifesciences Ltd,3341194
e9115e1c7dd73028ddc2e5601977937e286e007d,2022-01-01,JSC Halyk Bank,6341977
3f86c0051d3dfe7c3264c8aaf6ca803744097854,2022-01-01,EQUALS GROUP PLC,2928054
56472149574137dfc4f46671da4e355af54eb0c3,2022-03-31,Quotient Limited,668223
3e9e10bad5f26161d1563d4c645994036bc6c2e7,2023-03-10,"Cabaletta Bio, Inc.",1862169
02931bee93f95b761bc8ac3a5235eb67d86d1d0b,2023-02-21,"LendingTree, Inc.",1871167
9b0dfa24ba9afbfe157512d97ea45ea5e64b1937,2022-01-01,Thruvision Group plc,1207131
da57c0c43f02feb4276fccbd0e491aa4c0c59166,2022-12-31,Viking Mines,17275162
f13512105fef77d2aeb01bb8fe841d7989080f66,2022-12-31,Centrica plc,4310052
8b4ee866842cb27dfe2b15be4b588a79bca8fc7a,2022-01-01,First Graphene,4079188
b83446c647cacbf346981b88b382bb30afe3a49b,2023-02-17,"Inogen, Inc.",1573640
9a80f6cb4eb6bc7e8aa9ea712a01ba35425f453d,2022-09-30,CEL-SCI CORPORATION,1615399
145244fe424eecfe5afc0241914383feb7560a92,2022-01-01,Terramin,1762834
8402612b72264672e0a38d61e20c7281c65478ab,2022-03-28,Young’s,5685134
da6368832aeb818d258a702c1dbb0c970cdc0472,2022-06-30,Hotel Property Investments,4415019
778843a2cb45171c28cf078d82ca30958aaf8230,2022-12-31,Sintana Energy,2735232
60b3f142ad619bc95848eb2c4050dc961e9de391,2022-01-01,M Winkworth PLC,924294
b66d726f1fd5efffee05c3f7f73e3563a58dea5f,2023-02-06,NHC,720316
dbe612e13939d1bf4ccb59c1b52719f754f827ca,2023-02-27,"Sculptor Capital Management, Inc.",6301160
b445c6b3094d9e9bef356854960979376f3c105b,2022-12-31,Tern,650728
78c4991f62d21832b01e13d18b605e9c54f0d705,2022-01-01,Carbon Revolution Limited,2536498
e2dffbeaf185b2ec58a2d19be840bb9eea169e3e,2022-01-31,VIRCO MFG. CORPORATION,859703
63e835b28b14b00ae41eff8e0d6196439c993891,2022-01-01,"SmartStop Self Storage REIT, Inc.",6393279
624faac9189d5048021571b5df459b3eaea4856d,2022-01-01,The Marcus Corporation,2680090
e47db30485f473ad3358fd41824aad4e055e5695,2022-00-00,Wia Gold Limited,5438367
412cb651d5f8fea5518e9d77e7d474586483a599,2022-01-01,"Vail Resorts, Inc.",1798865
2dff52669a2a0a0c8c2bd66fcee84bc0385f9021,2022-05-31,Webis Holdings plc,944559
1e87c9c815168d7f498de0e5a61923a920e6b17e,2022-04-30,Newmark Security PLC,3554370
b2680e28567bd98d13cfad124c525baadde1d650,2022-01-01,eptglobal.com,6506179
685dd23984830a728e3abf0fe43257ae0fae80a1,2022-01-01,Sono-Tek,3678542
ce2c537fc323c4e0f13baa57aa14c8c766b8f4d6,2023-02-14,"ARC DOCUMENT SOLUTIONS, INC.",604826
1641fe229d67c1089026ee9dfbeb9cab0661f50e,2023-02-24,"ALTIMMUNE, INC.",2227185
9183af5746ac13cb8ea232a1c68b0fd73f69eef0,2022-01-01,Keller,18278384
98c198cc29c360c6d5c68309bbbff90de40cb65f,2022-06-30,Castillo Copper Limited,1915383
88b922b6e72b7e244b4e36a07c8051dfc3184de7,2022-12-31,SFBC,4728853
adc47dfdf0d329d3e7f0ba76fe250fe33f34c62c,2022-12-31,MIND,3472932
667c7b202199341999fa5f9199776d51e33d7f00,2023-02-13,"Medicinova, Inc.",1147452
fa036125d6a5b61c3bf1c7fdcfa81d29ae4b86b2,2022-06-30,Arafura Resources Limited,1327494
dbb355dd1660e2f293b2f04541d0518906172147,2023-02-09,Seven Hills Realty Trust,1151459
ed7770e5e448347d22887758e2300a319ccceed2,2022-01-01,FIS,14859830
1c4875464c8e381229e39b9b0f8a85fa958fee21,2022-01-01,Trupanion,6615405
d4fae38dd07e6b6aabf381843a98a104ab3d5d00,2022-12-31,Beiersdorf,9514550
4168123991014084c237d11fb157c2a317c656eb,2022-12-31,Quadrise Fuels International plc,1735775
35c39448d3cbe0784c0d87a90bbc0b7c57820a7d,2023-02-24,New Fortress Energy Inc.,3641024
059f7788dcbc226246d579b47be18cec6d2a9a2e,2023-03-31,Advance Auto Parts,1521422
b1200bbaacabc7b8b440fe3fbb1234a3d258e9ed,2022-01-01,Jones Lang LaSalle Incorporated,16231583
367b3351f6ce9470938d71dcd2991d6cc4360ff3,2023-12-31,Aptorum Group Limited,4550140
d5dd96d8fcfda6006131bd3b337979fdc42063ca,2023-03-30,Kaixin Auto Holdings,2389406
e74c1c9b6da632774f7547f0a04c0b508e1d39ac,2022-01-01,Connection,3692270
15b7017cf66395879eff3a8a5c48a22d2da49b70,2022-12-31,Tredegar,1868138
4fce4332c48dd5958df21e148a9280f3fd546f73,2022-03-31,Sosandar Plc,639076
673046a0faec7f068b854ed04d2822b97df9fdb7,2023-02-17,Centene Corporation,2011775
65c2703f8ffd9de3976c563e13a9f88105406431,2023-01-31,"Deciphera Pharmaceuticals, Inc.",5032063
0f71353ae95884e4c3e68c0638796ca11c8ccf04,2023-03-31,Export Development Canada,19139168
059e0f67d6a5e88c9e15439477ba8cf492bbda29,2022-01-01,KX36,2420657
1de1b072eb3ff04a3509428a1b7cbc03e6cc48e7,2022-01-01,Enterprise Metals,7907302
b0029cebef5a52524fd5fc04e73690f8c725ad99,2023-02-28,Tecnoglass Inc.,1082689
db4ecb4966e1f712db538a730cd5c383df4a6df7,2022-01-01,Beacon Lighting Group Limited,6661039
e2e2c022a2daef508c80a0dc18b7651a1aefd9b2,2022-07-31,"Steel Connect, Inc.",801427
b536e6e5473b855ebf795eb905f39837ce3ddb9f,2023-02-09,Visteon Corporation,1615079
5b8a553ffe3dc5b0ebe8aba24a1c7b290bc6ee75,2022-12-31,bp,10186679
ddab59f457bdbb6abbbde08537347ea480950cd5,2022-00-00,Zytronic PLC,3754183
aaeb615fc8353593b932d1548dd27007e118e1f8,2022-06-30,CPT Global Limited,1313541
2b18f1f5bd32674c8de68d02b8917b758348ba64,2023-02-14,"Celsius Holdings, Inc.",1035755
cf6cd17e59af4a06db19d65b6a4dc50980eefbd4,2022-04-30,"ASPEN GROUP, INC.",907835
61899c589e266100fbf3674c2ebb1949660b7c0f,2023-03-20,"ACELRX PHARMACEUTICALS, INC.",1753119
8d543af2c2a48c7a63c62c249ee26ac59b9a5861,2022-12-31,Demant A/S,12070187
4e38c31ac56f8f25485e7c4de4de58b0645e42bc,2023-12-31,PEDEVCO Corp.,3298365
1376d04f77681b644a5dcd5795f4f105a5c281e4,2022-01-01,ZHEH,3844557
e0130599fea9a85aa23b67c7c141b10836f07424,2022-03-31,Albion Venture Capital Trust PLC,1978174
fc293766256a0535bad9df7dfe17fbe4ed8b678d,2023-02-28,"Conformis, Inc.",1342968
16a7399f8feec62f067e36fab711c958bfc1ece4,2023-12-31,X Financial,3305087
6d34c6ae1a9aea1f90d7e96d4512b048a37ba7b6,2022-12-31,Blue Bird,12878665
da110b8847e8ffd7b90361ff99e23823b4afcb8c,2022-01-01,Amplia Therapeutics Limited,2374078
81dafe929c27576950f2335d5179aa2b236833a9,2022-12-31,Latin Resources,9946321
43556f2513db7728cc1bd5664cd1bb13d94a70b3,2023-12-31,Sinovac Biotech Ltd.,2420717
42a6885b44a900522e1c055d9250009531720990,2022-01-01,GRV,2718296
791ff67c449c8104dc05d6ebb2e22e05c383a60e,2022-01-01,DX,2629221
b2593087ee5fbda453bb872b1aca95c902741c24,2022-12-31,Ørsted,19607126
a50de2af168fcb03cd9ec13030487216ea17c1b8,2023-02-23,PROCEPT BIOROBOTICS CORPORATION,1471577
84ec2b6dc9e1faa38a3df23063867e9e58b19cbe,2022-01-01,Tyro Payments Limited,11494420
27e58e8a43b407548444f27417bfe9467ef4cceb,2022-06-30,HITIQ Limited,3030005
60d471bbe278c916d052f28467aa6845d4510c93,2022-01-01,Boral,4255593
f22aeeff74e26bdda0175bfe2b53109c5235ba54,2023-02-27,FORWARD AIR CORPORATION,922372
aa14d6c9d47266c7627eb3cb228dcfc35477925f,2022-06-30,Medibio Limited,1181140
e1b5d09d8bc6d17017b44889420c642cc20b4ea8,2022-12-31,Meyer Burger,7692811
454080027ec6d5289c88c2696ca7f4d2272a2f39,2022-06-30,Orion Equities Limited,1495774
be84ae4d484f1087ccf2a46ac1574eff0b4e79ab,2023-01-01,Membership Collective Group Inc.,1833458
03fe8325a191285d6c4acd53c646e06ca0728bfc,2022-01-01,SMARTER PLANET,8318281
dec2cc3375977371457866422665705099ee07ef,2022-10-31,"FuelCell Energy, Inc.",3576394
ead5aef5f33c0d3756a6da1d0cc61e7b2869f7f8,2022-01-01,MYS,3715225
ee3e4d4e823632853fd68c0ffc5fe8f81bf485bc,2022-01-01,NEC,17039665
baa6e0aa5859e65cfd0e2165c86a7fac1d3d0c7f,2022-12-31,POWI,4101994
8074c72f14974895e276f5c894e9886b32d294b3,2022-01-01,Gulfsands Petroleum plc,4596625
51bfb0d61c470dc0e04dbbd113c46209c0983b3b,2022-10-01,Reckon Limited,2942478
7b82a55b6507b3c834827766c94ce2e3682b1e2e,2023-12-31,Comcast Corporation,4036154
c0890881a14b7365bd1fc67127cd3e9484292f69,2022-06-30,Harmoney,2739226
7941ea43673a22535cd52d9051ee8ef9e00059b1,2022-12-31,Kingsgate Consolidated Limited,4353775
e9041c47381f2d5f9244f6e8fc7ab700beebca1a,2023-12-31,"JD.com, Inc.",6704457
164c70aa7850f3099c9c0a0253162a6bfc4c1e99,2022-03-31,SEED INNOVATIONS LIMITED,4121754
9bcf410436d68d109821bc8d64fd9c9b5caee479,2023-03-31,"Greenlane Holdings, Inc.",937530
4b64e7fd78283c759e000b592a77449cffeef705,2022-12-31,Davide Campari Milano S.p.A.,23184541
e40e8b429601dd2bc8e40114c3eec7a5cc53d703,2022-06-30,a2 Milk Company,5584326
20b4c14999ca7a55f006ca842f941b386dd0d99f,2022-12-31,"Artivion, Inc.",1574419
1ef391384747210e994c4990b56f8840de9fa7c7,2022-06-30,Argenica Therapeutics Limited,1376207
973db3cf688297372d4557ac7c7ecd8616037406,2022-09-01,American Forest & Paper Association,32992778
f8a2d28613570bdc4d9ff0dc34f8460e9378ece4,2023-03-16,Chemomab Therapeutics Ltd.,2001478
a410b89808e52b6edeed0ada9263246cf21f58cc,2022-05-31,"Willamette Valley Vineyards, Inc.",1543316
e287f534da1464d7db58e3dd554362aed1d168eb,2022-01-31,ADF Group Inc.,1178327
5c5fe1b32f5dace5d99a163e92eb8d29c4bcba5c,2022-04-30,Knights Group Holdings plc,3522786
b44ce33df66cfd9ef93dca5868593f94a5f3eaec,2023-03-01,"Annexon, Inc.",2702660
3699be33b8e0d26f54014e6fb57d55a1454544f9,2022-01-01,W. R. Berkley Corporation,9115960
a28b985260ef026ffbae6338a69359180d88e4b7,2022-01-01,China Gold International Resources Corp. Ltd.,2020537
4cf8962b4a04e7c84ba3853ef4e0ac33003e579b,2022-10-01,Cellnet Group Limited,3348380
1c3f384a577f7a0e1dc3bd7558fe4f52feb27796,2022-01-01,Genesis Land Development Corp.,2488787
e2b468c76f18a676812df573afbfaa43567c76a6,2023-04-14,VPG,22673925
0fc8f2c2bacc5384986373de0bc1e15ffb03fa73,2022-06-30,"A-MARK PRECIOUS METALS, INC.",13573889
09beef11f405c8eb4d8d4e55dd2e489b0ced10e0,2022-01-01,Ordina N.V.,15490925
b616b6c771edab889d04a708da93bb2d9b77b79c,2022-01-01,ASM International,20952306
5a0464d473cf52a2fe9f11f7cd9990eb612d9aa7,2022-01-01,"Caribbean Utilities Company, Ltd.",5579495
6aeda0c431f91768a1544987c1ffaf4f1b389293,2023-02-15,"Fulgent Genetics, Inc.",1588459
6cf2c662fc0330045f832288c6a8eb9c202f4e4f,2022-03-31,ECO Animal Health Group Plc,2955629
1ba227f0540da50891ebc57a440efdb18694e07e,2023-01-31,"Viking Therapeutics, Inc.",1602332
a3b5cf740e9f92c08a30c195515b094d6446aeb5,2023-02-07,Centrus Energy Corp.,34717455
4a37589fb10a9c0d2d03b9a3567ddb5a4d146dcf,2022-12-31,ABx Group,8045088
bf584522e0c3c0503586be127275e9a15081ac5b,2022-01-01,Paycom,5265609
5921d9898106014c151adab90fe70a2124aff5df,2022-01-01,LANXESS,6025590
8be72727cc62c8f2bbe7863bc96e9acfdfaf2bcd,2022-01-01,Meridian Energy Limited,8001149
db879f03f351083d3bd7f05ba77aeaeabe3fffbd,2022-01-01,BMRC,750369
f92a99897efa531194907e6138e43674cedb4b5b,2023-02-08,"Upstart Holdings, Inc.",2032116
e30f98c8a1ba1080a973de39a0940ba2ab1f6c23,2022-12-31,Western New England Bancorp,15870496
a9b2f5e31cbdaa2a51dc8288be9db5e7c4197fa9,2022-01-01,Verra Mobility Corporation,4791459
d3b77512696190a573f013bc6c1814c66c2a8240,2022-06-30,Okapi Resources Limited,2793636
664276f7a8dc341e824e37b345a990419ad60cfe,2023-12-31,Apartment Investment and Management Company,5340304
d1b47827a295af940302b44746636db9e2758f1a,2022-06-30,Decmil Group Limited,4845962
3a65b9b0d1fc30b077e456480b436fcd0c54b363,2022-01-01,Oceana,48601623
d62aaedb64c35498ad77ac096dc6f1c65786fb79,2022-06-30,Platina Resources Limited,1821043
3b7bf934f279507d3eb6c0050114869c422ef6c0,2023-02-28,"PMV PHARMACEUTICALS, INC.",2447418
4f53c0893829a29e18526ebbbc52d42de92709f7,2022-06-24,Fabrinet,1297202
67a8b6cdebf4f5174fb7b8960464d96a064f87df,2022-12-31,Johnson Matthey,8333479
555bad2e4a25b74b55b9d3df83b0a89c4b6dc1d0,2022-01-01,Axalta,4440446
5a6a6de67aae49a6169158fd740988150d6b8903,2022-06-30,FONAR CORPORATION,1622114
594a89c845715bab3df2a19a07628f4d6358ca93,2023-02-24,"Customers Bancorp, Inc.",2085355
bcc1dc825112e7b57823b476e9b8d6d68520f135,2022-12-31,Bonterra Energy Corp.,1420875
2cc2eb2a361b6f751cb9ace6a0d83f558698c649,2022-06-30,Stealth Global Holdings Ltd,6206312
5a56df4284a72268e38d1fe439820b46c9573e86,2022-12-31,Benchmark Holdings plc,5816462
e7b67a0e347596b7a3ce09450b30da22bcc2de31,2023-12-31,TMG,5545036
1994a2e9ab63c80ebe5b69a83f2a36e1c4283289,2022-01-01,StorageVault Canada Inc.,9970656
ffec3fcad8df14cd1d37c90cef51d05bd3e47b5b,2022-01-01,Datwyler,10984967
f928cd676434f108785d5b412d7cc6a265e413dd,2023-01-01,Diversified Energy Company PLC,79370730
11bcb65ec51b32d1e03404221c3c2bf2a1461959,2023-02-10,"Cloudflare, Inc.",1306333
f135e9eada73d05da82229a7eb43ad9693833b93,2022-06-30,Wildcat Resources Limited,4049303
